stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,2,14,0,0,0,2,0,0,0,0,0,0,0,0
72hpf,1.69,0,0,2.54,0,0,0,0.28,0,0,0,0,0,0,0,1.69,1.13,0,2.82,0,1.13,0.28,0,7.61,5.64,0,0,0,1.69,0,0,0.28,0,0.28,0,0,0
21Day,2.59,1.48,1.85,10.73,0,1.11,0,0.37,0.37,0,0,2.22,0.37,0.74,1.11,3.33,3.7,1.48,5.55,0,0,0.74,0,3.33,4.07,0,0.37,0,3.33,1.48,0.37,0,0,0.37,0,0,0.37
3Month,0.31,1.25,2.6,11.65,0.1,0,1.04,0.1,2.08,4.16,0,67.82,4.26,0.21,26,5.51,4.47,3.74,4.58,0.52,0.83,2.29,3.74,0.1,0.1,1.14,0.42,0,0.21,2.6,1.35,0.21,0,0,2.5,1.14,2.08
22Month,0.14,3.14,3.28,7.52,0.14,0,0.14,0.27,2.05,4.92,3.55,92.51,1.5,0.27,22.27,0.82,0.96,3.42,4.65,0,4.51,1.91,0,0.41,0,0.68,0.68,0.27,0,0,0.55,0.27,0.14,0.27,0.14,0,1.37
