stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,18,10,0,82,2,0,0,0,0,0,0,2,0,0,0,0,7,10,15,151,0,0,0,0,71,1123,1,0,17,0,0,0,0,0,1,0,0,0
72hpf,14.66,4.79,0,27.9,4.51,6.76,0,0,0,0.28,0,0,0,0,0,0,10.71,32.41,1.41,44.53,0,3.38,1.41,0.56,425.87,246.62,1.13,1.41,28.75,0.85,0,14.66,1.41,0.85,1.69,0,0,0
21Day,20.35,1.48,1.11,80.66,1.48,30.34,0,11.1,0,0.37,0,0,1.85,1.11,8.51,0.37,2.22,25.16,5.55,64.75,0,0.37,7.03,0,83.99,92.5,0.37,1.11,20.72,9.99,0.37,11.1,0.37,3.7,0,0.74,0.37,5.18
3Month,0.21,1.14,1.04,22.57,0,0,0,0.31,3.22,2.08,0.1,0,14.35,3.85,0.52,4.68,1.25,8.11,3.54,5.82,0.52,0,1.87,0.94,1.25,0.42,1.04,0.21,0.21,1.04,53.78,0.1,0,0,0.21,1.77,4.58,10.19
22Month,0,1.09,0.27,7.79,0,0,0.14,0.27,0.68,2.05,2.6,0,26.37,1.09,0.82,3.83,0.27,0.82,2.19,3.69,0,1.64,0.41,0.14,0.27,0,0.68,0,0.14,0.14,3.42,0.55,0,0,0,0.41,0,2.19
