stage,Keratinocyte,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,T.cell
24hpf,0,0,2,0,0
72hpf,0.281848056003223,0.563696112006446,0,0.281848056003223,0
21Day,0,0,0,0,0.369986860264282
