stage,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,Retinal.cone.cell,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0.563696112006446,0,0.281848056003223,1.97293639202256,1.69108833601934,0,0,0,0,0.281848056003223,0.84554416800967,0.281848056003223,0.563696112006446,0,0,0
21Day,0,0.369986860264282,0,0.369986860264282,0,0,0,0,0.369986860264282,0,0,0,2.21992116158569,0.369986860264282,0,0,0.369986860264282,0,0.369986860264282,1.84993430132141,4.43984232317139,0,0,0,0
3Month,0,0,0.208034013289345,0,0.104017006644673,0.104017006644673,0,0.104017006644673,0,0.104017006644673,0.104017006644673,0.104017006644673,0.104017006644673,0,0.104017006644673,0,0,5.09683332558896,0,0.104017006644673,0,0,0.208034013289345,1.24820407973607,0.312051019934018
22Month,0,0,0,0,0,0.136649431988133,0.273298863976266,0,0,0,0,0,0,0,0.273298863976266,0,0,0.819896591928799,0,1.77644261584573,0,0,0,0.136649431988133,0
