stage,Cardiomyocyte,Epithelial.cell,Hatching.gland,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Neural.cell,Neurosecretory.cell,Pancreatic.cell,Primordial.germ.cell,Retinal.pigment.epithelial.cell,Spermatocyte,T.cell
24hpf,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
72hpf,0.281848056003223,0.281848056003223,0,0,0,0,1.12739222401289,0,0,0,0,0,0,0.281848056003223,0,0
21Day,0,0.369986860264282,0,0,0,0,0.369986860264282,0,0,0,0,0,0,0,0,0.369986860264282
3Month,0,0.104017006644673,0,2.39239115282747,0,0.104017006644673,0.104017006644673,0.104017006644673,0.104017006644673,0,0.104017006644673,0.104017006644673,0,0,0.104017006644673,0
22Month,0,0.136649431988133,0,0.273298863976266,0.136649431988133,0,0,0,0,0,0,0,0.136649431988133,0,0,0
