stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte,Erythrocyte..Liver.,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Retinal.cell,Retinal.cone.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38217667203868,0.281848056003223,0,0,0,0,0,0,0,0,0,0
21Day,0,0,0,0.369986860264282,0.369986860264282,0,0.369986860264282,0,0,0,0,0,0.369986860264282,0,0,0,0,0.369986860264282,0,0,0,4.06985546290711,0,0,0.369986860264282,0,0,0,0,0.369986860264282,0.369986860264282,0,0
3Month,0,0.104017006644673,0.104017006644673,1.1441870730914,0,0,0,0,0,0,1.87230611960411,0.312051019934018,0,0.312051019934018,0.104017006644673,0.624102039868036,0,0.416068026578691,0.104017006644673,0,0.208034013289345,0,0,0.104017006644673,0.104017006644673,0,0,0.104017006644673,0.624102039868036,0,0,0.208034013289345,0.312051019934018
22Month,0.136649431988133,0,0,0.683247159940666,0,0.136649431988133,0,0.273298863976266,0.819896591928799,0.273298863976266,11.7518511509794,0.409948295964399,0.136649431988133,0.819896591928799,0,0.136649431988133,1.09319545590506,0.683247159940666,0,0.136649431988133,0.136649431988133,0,0,0.273298863976266,0.136649431988133,0.136649431988133,0.136649431988133,0.136649431988133,0.409948295964399,0,0,0,0.409948295964399
