stage,Goblet.cell,Hepatocyte,Osteoblast,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte
21Day,0,0,0.369986860264282,0,0,0
3Month,0.104017006644673,0.104017006644673,0,0.208034013289345,0.104017006644673,0.104017006644673
