stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Primordial.germ.cell,Retinal.cell,Retinal.cone.cell,Spermatocyte
24hpf,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0.84554416800967,0,1.97293639202256,0.281848056003223,0,0.281848056003223,0,0,0,0
21Day,0.369986860264282,0,0,1.84993430132141,0,0,0,0,0.739973720528564,0,0,0,0,0.369986860264282,0.369986860264282,0
3Month,0,0.104017006644673,0.520085033223363,0,0.520085033223363,0.104017006644673,0,0,0,0,0.104017006644673,0,0.312051019934018,0,0,4.26469727243158
22Month,0,0,0,0,0.273298863976266,0.409948295964399,0,0.136649431988133,0,0,0,0,0,0,0,0
