stage,Granulocyte,Hepatocyte,Immune.cell,Neural.cell,Neural.progenitor.cell
72hpf,0,0,0,0,0.281848056003223
3Month,0.104017006644673,0,0.104017006644673,0.104017006644673,0
22Month,0,0.819896591928799,0,0,0
