stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,3.66,1.13,0,4.51,2.25,5.36,0,0,0,0,0,0,0,0,0.56,0,2.54,10.43,1.41,7.05,0,0,0.28,0.28,61.72,32.13,0,0.85,129.37,0.56,0,7.89,0.28,0,1.13,0,0,0
21Day,3.7,0.74,0.37,11.47,0.37,2.96,0,0.74,0,0,0,0,0,0,3.33,1.11,2.59,9.25,4.07,11.84,0,0,1.48,0,5.18,2.22,0,0.37,83.99,2.59,0,0,1.48,1.11,0.37,0.37,0,1.11
3Month,0,0.73,0.31,3.64,0,0,0.1,0.1,0,0.73,2.39,0,9.26,3.85,0.62,1.98,0.42,1.46,4.58,1.56,1.14,0,0.31,0.21,0.31,0,0.31,0.21,6.14,0.31,2.29,0.21,0,0,0,0.31,0.42,3.22
22Month,0.14,1.64,0.27,3.55,0,0,0,0.14,0.14,1.37,10.93,1.91,22.55,1.37,1.37,2.19,0,0.41,10.25,2.87,0.55,1.37,0.41,0.14,0.27,0,0.27,0.14,2.05,0,0.96,13.12,0.55,0,0,0.27,0,2.46
