stage,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0
72hpf,0,1.12739222401289,0.281848056003223,0.563696112006446,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0.84554416800967,0,0,56.3696112006446,1.97293639202256,0,1.12739222401289,0,0,0.563696112006446,0,0
21Day,0,2.58990802184998,0,0.739973720528564,0.369986860264282,0,0,0,0,0,0.369986860264282,0.369986860264282,0.369986860264282,0.369986860264282,0,3.69986860264282,0,0,30.3389225416711,1.84993430132141,0.369986860264282,0.739973720528564,0.739973720528564,0,0,0,0
3Month,0,0.728119046512708,0,0,0,0.104017006644673,0.208034013289345,0,1.56025509967009,0.416068026578691,0,0.520085033223363,0.104017006644673,0.104017006644673,0.104017006644673,0.624102039868036,0.104017006644673,0.104017006644673,0.312051019934018,0,0.208034013289345,0,0,3.64059523256354,0,0.416068026578691,0.104017006644673
22Month,0.136649431988133,0.136649431988133,0,0,0,0,0,0.273298863976266,3.27958636771519,0.273298863976266,0.136649431988133,0.409948295964399,0,0.136649431988133,0,0.546597727952532,0,0,0.273298863976266,0,0.136649431988133,0,0.136649431988133,0.273298863976266,0.273298863976266,0,0.136649431988133
