stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,2,0,32,0,0,0,0,0,0,0,0,0,0,0,0,12,140,9,31,0,0,0,0,9,51,0,0,0,0,0,0,0,0,0,1,0,0,0
72hpf,14.66,1.41,0,34.95,17.19,3.95,0,0.56,0,0,0,0,0.28,0,0,0,16.07,330.61,3.38,46.79,0,3.66,0.85,0.56,279.88,65.11,0.85,1.69,0,50.45,1.13,0,15.22,6.48,3.38,6.2,0,0,0
21Day,12.58,2.22,0,145.4,7.03,7.77,0,2.59,0,0.74,1.48,1.11,1.48,0,4.07,0.74,8.88,239.01,32.56,54.02,0,0.37,8.14,0,72.15,22.2,0.37,1.48,0,31.08,7.03,0,3.33,1.11,3.33,4.81,0.74,0,1.85
3Month,0.52,22.05,0.52,140.74,1.66,0,0.21,1.56,0.1,14.67,6.55,0.42,14.98,2.29,0.94,1.87,16.75,15.08,18.83,18.2,2.91,0.1,3.54,3.95,4.37,1.04,2.39,2.5,0,5.1,1.14,10.3,0.21,0.21,0,1.66,2.08,1.66,1.87
22Month,0.55,90.19,6.42,134.19,2.73,0,0.82,2.05,0,25.69,6.29,75.43,71.6,1.64,2.32,2.87,7.38,17.76,11.07,28.56,0.68,0.96,6.56,0.41,2.73,2.46,5.33,3.96,0.96,2.6,0.82,6.42,7.93,1.5,0,1.5,1.91,0,1.64
