stage,Endothelial.cell,Epithelial.cell,Erythrocyte,Hepatocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Pancreatic.cell
24hpf,0,2,0,0,0,5,0,1,0,0
72hpf,0,0,0,0,0,0,4.50956889605157,0.281848056003223,0.281848056003223,0
21Day,0.369986860264282,0.369986860264282,0.369986860264282,0,0,0,4.06985546290711,0.739973720528564,0,0.369986860264282
22Month,0,0,0,0.136649431988133,0.136649431988133,0,0,0,0,0
