stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Goblet.cell,Granulocyte,Granulosa.cell,Hatching.gland,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,Retinal.pigment.epithelial.cell,Spermatocyte,T.cell
24hpf,2,1,0,3,1,0,0,0,0,1,0,0,0,0,0,3,1,6,0,0,0,0,3,40,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,1.40924028001612,0.84554416800967,0.281848056003223,0,0,0,0,0,0,0.281848056003223,0,0.281848056003223,2.53663250402901,0,1.12739222401289,0,0,0,0,3.94587278404512,2.25478444802579,0.281848056003223,0.84554416800967,0,0,0.563696112006446,0,0.281848056003223,0,0
21Day,0,0,0,2.95989488211426,0,0,0,0,0,0,0,0,1.10996058079285,1.10996058079285,0.739973720528564,2.21992116158569,0.369986860264282,0.369986860264282,0,0,0,0,2.21992116158569,1.10996058079285,0,0.369986860264282,0.369986860264282,0,0.739973720528564,0,0,0,0.739973720528564
3Month,0,0,0.104017006644673,1.97632312624878,0,0,0,0.208034013289345,0,0,8.00930951163979,1.1441870730914,0,0.208034013289345,0.416068026578691,0.208034013289345,0.624102039868036,0.208034013289345,0.104017006644673,0,0.104017006644673,0.208034013289345,0.520085033223363,0,0,0,0.208034013289345,5.09683332558896,0,0,0,0.728119046512708,0.728119046512708
22Month,0,0.273298863976266,0,0.546597727952532,0,0,0.136649431988133,0.136649431988133,0.273298863976266,0,1.77644261584573,0.273298863976266,0.136649431988133,0.956546023916932,0,0,1.36649431988133,0,0,0.136649431988133,0,0,0.136649431988133,0,0,0,0,0.683247159940666,0,0.136649431988133,0,0,0.136649431988133
