stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,0,0,0,2,31,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,3.1,1.13,0,1.69,0.85,3.95,0.28,0,0.28,0,0,0,0,0,0.28,7.33,0.28,5.92,0,0.56,0.56,0,80.33,12.4,0,0.85,6.48,0,0,2.54,0.56,0,2.25,0,0,0
21Day,6.66,0.37,1.11,14.06,0.74,13.69,0.37,0.37,0.37,0,0.74,1.11,1.85,0,0,5.18,1.85,18.13,0,0,0.74,0,32.93,7.4,0.37,0.74,10.36,2.22,0,0.37,0.74,0.74,0.74,0,0,0.37
3Month,0.1,1.04,0,7.91,0.1,0,0.31,0.52,2.29,0.1,8.95,1.46,0.1,2.6,0.83,2.39,1.87,4.58,0.94,0,0.94,0.42,0.94,0.1,0.73,0.31,0.1,0,7.59,0.21,0,0,0.1,1.35,3.33,1.46
22Month,0.14,1.37,0.27,2.6,0.14,0,0.41,0.55,3.83,1.23,15.58,0.82,0.82,2.73,0,0.68,1.5,4.51,0.14,0.14,0.68,0.14,0.27,0,0.41,1.5,0.14,0.14,1.91,0.55,0.41,0,0,0.14,0,0
