stage,Cardiomyocyte,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Hatching.gland,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Primordial.germ.cell,Radial.glia,Retinal.pigment.epithelial.cell
24hpf,5,10,0,0,2,0,0,0,0,0,1,13,3,41,1,3,0,0,1
72hpf,0,0,0,0,0,0,0,0,0,1.12739222401289,0,0.84554416800967,1.40924028001612,3.6640247280419,0,0.563696112006446,0,0.84554416800967,0
21Day,0.739973720528564,0.369986860264282,3.69986860264282,1.10996058079285,0,0,0.739973720528564,0,0.369986860264282,0,0,0.739973720528564,1.47994744105713,1.10996058079285,0,0,0,0,0
3Month,0,0.104017006644673,0,0,0,0.312051019934018,0,0,0,0,0,0,0,0,0,0,0.104017006644673,0,0
22Month,0,0,0,0,0,1.77644261584573,0,0.136649431988133,0,0,0,0.136649431988133,0,0,0,0,0,0,0
