stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12,7,0,151,0,1,0,1,0,2,0,0,1,0,1,0,1,7,18,36,0,0,0,0,14,483,0,0,0,3,0,0,0,0,0,3,0,0,0
72hpf,22.27,18.32,0,142.62,12.12,6.2,0,15.5,0,0.56,0,0.56,0.28,0,35.23,0,34.95,128.24,12.97,106.54,0,6.48,1.97,0.28,62.29,218.71,1.13,3.95,0,53.55,3.95,1.69,21.7,0.85,0.28,11.56,0,0,0.56
21Day,39.22,7.4,2.96,217.55,4.44,12.58,0,35.15,0.37,7.03,1.11,0,5.18,0.37,123.58,6.29,4.07,44.03,21.83,159.83,0,0.74,11.84,0.37,26.64,85.1,1.85,3.33,0,45.14,17.39,4.07,22.94,1.85,3.33,2.59,0,0,13.69
3Month,0.94,4.58,3.54,249.74,0,0,3.02,15.29,5.2,105.06,0.31,0,169.03,9.26,57.94,83.32,9.05,60.95,66.78,28.6,2.5,0.31,2.81,4.89,1.14,2.29,3.43,1.98,0,0.52,8.63,102.46,2.18,0.31,0,1.04,11.13,9.05,16.64
22Month,0.55,4.1,3.14,46.46,0,0,1.37,8.34,3.14,151.13,46.19,0,209.62,2.73,86.23,69.01,1.78,11.21,84.31,17.35,0.27,4.78,0.68,0.68,1.09,0.68,2.05,0.68,1.78,0.41,1.5,38.67,4.65,1.09,0,0.55,0.55,0,6.42
