stage,Cardiomyocyte,Epithelial.cell,Erythrocyte,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Osteoblast
24hpf,0,4,0,1,0,1,3,0,3,20,1
72hpf,0.281848056003223,0.281848056003223,0.281848056003223,0,0,0,0.281848056003223,0.281848056003223,1.12739222401289,1.12739222401289,0
21Day,0,0,0,0,0.369986860264282,0,0.369986860264282,0,0.369986860264282,0,0
3Month,0,0.208034013289345,0,0.104017006644673,0,0,0,0,0,0,0
