stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Granulocyte,Granulosa.cell,Hatching.gland,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Radial.glia,Retinal.pigment.epithelial.cell
24hpf,32,0,117,0,0,3,0,0,8,163,6,70,57,647,6,0,2
72hpf,0.281848056003223,0.563696112006446,0.281848056003223,0,0,0,0,0,0,0,0.281848056003223,0,1.12739222401289,1.40924028001612,0.281848056003223,0.281848056003223,0
21Day,0,0,1.47994744105713,0,0,0,0,0,0,1.10996058079285,0,1.84993430132141,1.84993430132141,0.739973720528564,0,0.369986860264282,0
22Month,0,0,0,0.136649431988133,0.136649431988133,0,0.136649431988133,0.273298863976266,0,0,0.136649431988133,0,0,0,0,0,0
