stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,66,11,0,86,2,5,0,3,0,0,0,0,11,0,0,0,0,4,37,48,235,0,2,0,0,95,1296,0,0,0,36,0,0,0,0,0,9,0,0,0
72hpf,33.82,4.79,0,26.49,4.51,6.76,0,5.64,0,0,0,0,0,0.56,0,8.17,0,39.46,61.44,5.92,79.76,0,20.29,1.97,1.13,236.47,269.16,1.13,3.95,0,60.03,10.15,0.56,18.88,2.25,1.41,5.07,0,0,0
21Day,101.01,5.18,4.07,151.32,2.59,35.15,0,81.4,0.37,1.48,2.96,0.37,0,15.17,2.22,58.83,12.95,9.25,43.66,19.98,227.91,0.37,0,18.5,1.11,108.78,135.05,1.11,4.81,0,86.58,22.2,4.07,28.86,3.7,5.92,4.81,0.74,0,12.21
3Month,1.66,5.72,3.33,114.63,0.73,0,3.12,7.8,0.31,6.45,10.61,0.1,0,199.82,7.07,15.29,55.65,5.72,32.04,25.69,45.14,7.7,0.52,3.12,7.8,5.2,2.81,6.66,4.26,0,1.98,6.14,203.56,3.02,0,0,0.73,12.17,15.08,38.28
22Month,1.09,8.88,7.79,43.45,0.55,0,3.83,5.74,0.27,6.42,23.78,30.88,0,775.62,6.01,31.29,72.83,1.91,9.84,40.72,66,2.05,20.77,5.06,0.55,5.19,1.23,6.7,8.34,1.91,2.6,1.09,46.05,6.56,3.96,0,0.14,2.19,0,11.75
