stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Pancreatic.cell,Primordial.germ.cell,Retinal.cell
24hpf,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,0.281848056003223,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69108833601934,0.281848056003223,0,0,0,0.281848056003223
21Day,0.369986860264282,0,0,0.369986860264282,0.369986860264282,0,0,0,0,0,0,0,0.369986860264282,0,1.10996058079285,0,0,0,0.369986860264282,0.739973720528564
3Month,0,0.104017006644673,0.416068026578691,0,0,0.104017006644673,0.208034013289345,0.104017006644673,0.208034013289345,0.208034013289345,0,0,0.104017006644673,0.104017006644673,0,0,0.104017006644673,0.104017006644673,0,0
22Month,0,0,0.136649431988133,0,0,0,0,0.409948295964399,0,0,0,0.136649431988133,0,0,0.136649431988133,0,0,0,0.136649431988133,3.00628750373893
