stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8,6,0,106,0,0,0,1,0,1,0,7,0,0,0,0,1,125,16,21,0,0,0,0,4,53,2,0,0,1,0,0,0,0,0,0,3,0,0,0
72hpf,2.54,3.38,0,29.31,4.79,39.74,0,0.56,0,0.28,0,0,0,0,0.85,0,6.2,664.32,1.13,18.88,0,0.56,0.28,1.13,33.26,36.36,0.28,0.56,0,18.88,0.28,0,0.28,6.48,0.28,0.28,1.41,0,0,0
21Day,4.44,2.59,1.48,122.47,0,56.98,0,4.81,4.07,0.74,0,0,1.48,0.37,5.55,5.55,2.59,141.33,4.07,17.02,0,0,2.22,0,10.36,10.36,0,0,0,10.36,2.96,0,1.11,1.11,0.74,2.96,0.74,0,0,4.44
3Month,0.52,5.82,6.87,135.74,0.21,0,1.77,1.77,85.92,11.44,0,0,36.82,30.48,1.35,85.09,3.22,19.76,18.93,11.96,2.91,0,3.22,3.33,0.94,0,1.87,0.42,0,1.46,2.08,0.42,28.71,0.73,0,0,0,9.26,9.88,14.98
22Month,0.14,13.39,15.17,61.08,0,0,2.05,1.78,51.11,23.91,7.11,0,125.17,12.57,4.92,160.43,0.82,11.07,30.06,17.08,0.68,1.78,2.32,0,0.27,0,3.28,0.55,0.27,0.96,0.68,0,5.74,2.19,0.55,0,0,3.14,0,6.29
