stage,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast
24hpf,0,0,0,1,0
72hpf,0.281848056003223,0,0.563696112006446,0.563696112006446,0.281848056003223
21Day,0,1.10996058079285,0,0,0
