stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.82,0,0,0.85,0.85,0,0,0,0,0,0,0,0,0,0,0.85,0,0.56,0,0.56,0,0,94.98,3.66,0.56,0,1.13,0,0,0.85,2.82,1.69,0.28,0,0,0
21Day,3.33,0,0,5.18,4.81,0,0.74,0,0,0,2.96,0.37,0.74,1.48,0.37,2.59,1.85,12.58,0,0,0,0,150.95,5.18,0.37,0.74,1.85,4.81,0,1.48,14.8,32.93,6.29,0,0,0.37
3Month,0.21,0.62,0.42,3.54,0,0.31,0,0.83,0.52,0,6.03,1.14,0.21,8.53,0.31,0.73,1.25,3.02,0.83,0,0.31,0.21,17.47,0,1.77,0.21,0.1,0.21,0.42,0.83,0.21,0.1,0.62,0.1,0.42,0.31
22Month,0.14,0.14,0,0.68,0,0.14,0,0,1.23,0.14,6.42,0.82,0.27,1.09,0,0.14,0.55,1.91,0.41,0.27,0.14,0,18.86,0,2.32,0.41,0,0.14,0.82,4.1,1.09,0,0,0,0,0
