stage,Endothelial.cell,Granulocyte,Granulosa.cell,Hepatocyte,Keratinocyte,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell
72hpf,0,0,0,0,0.281848056003223,0,0,0.563696112006446,0.281848056003223
21Day,0,0,0,0,0,0,0.369986860264282,0,0
22Month,0.136649431988133,0.136649431988133,0.409948295964399,1.36649431988133,0,0.136649431988133,0,0.409948295964399,0
