stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,87,1,94,0,7,0,9,0,2,0,1,0,0,3,0,2,1,54,142,0,0,0,0,33,72,0,0,6,0,0,0,0,0,0,0,0,0
72hpf,4.51,22.55,0,6.2,1.13,3.1,0,2.25,0,0,0,0,0,0,0.28,0,1.13,5.64,0.85,58.91,0,0.56,2.54,0,28.75,10.15,0.28,9.02,473.22,0,0.28,1.13,0.56,0.28,1.41,0,0,0
21Day,4.44,6.29,0.37,5.55,0.74,5.55,0,7.03,1.11,0,0,0,2.22,0,2.22,0.37,0,2.59,1.48,63.64,0,0,8.51,0.37,11.47,3.33,0.37,3.33,390.71,2.96,0.37,0.74,0.37,1.48,0.74,0.37,0,4.81
3Month,0.1,3.12,0.1,3.43,0,0,0.1,1.87,0.1,0.31,0,0,1.14,0.21,0.21,0.62,0,0.21,0.73,12.9,5.62,0,5.93,0.42,0.31,0,0.1,0.62,36.3,0.21,0.42,0,0,0,0,3.22,0.1,0.21
22Month,0.14,6.56,0.14,12.16,0.27,0,0.55,2.87,0.27,1.09,0.41,0,3.42,0.27,0.14,0.55,0,0.41,0.96,23.64,1.23,0.27,7.24,0,0.68,0,0.68,1.78,43.59,0.14,1.78,0,0,0,0,0.82,0,0
