stage,Cardiomyocyte,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Primordial.germ.cell
24hpf,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
72hpf,1.69108833601934,0.281848056003223,0,0,0,0,0,0.563696112006446,0.281848056003223,0,0.84554416800967,0,0.281848056003223,0,0.281848056003223,0
21Day,4.06985546290711,1.47994744105713,0.369986860264282,0.369986860264282,0,0,0.369986860264282,0,0.369986860264282,0.369986860264282,2.21992116158569,0.369986860264282,0,0,0.369986860264282,0
3Month,0,0,0,0,0.104017006644673,0,0,0,0,0,0,0,0,0,0,0.104017006644673
22Month,0,0,0,0,0.273298863976266,0.136649431988133,0,0,0,0.136649431988133,0,0,0,0.136649431988133,0,0
