stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Granulocyte,Hatching.gland,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cone.cell,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,46,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0,0.563696112006446,0.281848056003223,0.281848056003223,0,0,0.563696112006446,0,0.281848056003223,0,0,0
21Day,0,0,0,0,0,0,0,0,0,0,0,0,0.739973720528564,0,0,0.369986860264282,0,0,0,0.369986860264282,0,0.369986860264282,0,0,0,0
3Month,0,0.312051019934018,0.104017006644673,0.728119046512708,0.416068026578691,0,1.35222108638074,0.104017006644673,0,0.104017006644673,0.208034013289345,0.208034013289345,0.624102039868036,0.208034013289345,0.104017006644673,0,0,0,0.312051019934018,7.80127549835045,0,0,0,2.18435713953813,1.24820407973607,0.104017006644673
22Month,0,0.136649431988133,0,0,0.136649431988133,0,2.049741479822,0.136649431988133,0.273298863976266,0,0.136649431988133,0.136649431988133,0.136649431988133,0,0,0.136649431988133,0,0.136649431988133,0,1.09319545590506,0,0,0,0.136649431988133,0,0
