stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.41,0,0,1.13,0.56,0.56,0,0,0,0.28,0,0,0,0,0,0.28,2.54,126.55,1.69,0,0,0,0,12.12,5.36,0,0,3.66,0,0,1.41,0.28,0,0.28,0,0,0
21Day,1.48,0.37,0.37,3.33,0.37,4.81,0,0.37,0,0.37,0,2.22,0.37,4.44,1.48,0,2.59,116.92,7.4,0,0,0.37,0,5.18,2.96,0,0,1.85,5.55,0,0.37,0.37,1.48,0.37,0,0,5.18
3Month,0.21,0.83,0.62,8.84,0,0,0.42,0.1,1.35,2.29,0,11.23,6.14,0.31,6.45,0.83,2.18,245.17,3.64,0.94,0.1,0.62,0.73,0.1,0.42,0.52,0.31,0,2.08,3.54,0.1,0,0,0,1.35,2.39,13.94
22Month,0,0.14,0,1.5,0,0,0.14,0,0.14,1.91,0.14,6.15,0.41,0.14,0.55,0.14,0.14,78.44,0.96,0,0.14,0,0,0.27,0,0,0.41,0,0.55,0,0,0.41,0,0,0,0.14,8.61
