stage,Epithelial.cell,Erythrocyte..Liver.,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Neural.cell,Neural.progenitor.cell
24hpf,0,0,0,0,0,0,0,0,1
72hpf,0,0,0,0,0,0,0,0.281848056003223,0
3Month,0.104017006644673,0,0.104017006644673,0.104017006644673,0,0.104017006644673,0.104017006644673,0.208034013289345,0
22Month,0,0.136649431988133,0.409948295964399,0,0.136649431988133,0,0.136649431988133,0,0
