stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.82,0.56,0,0.85,0,0.28,0,0,0,0,0,0,0,0,0,0.28,1.97,0,0.28,0,0,0,51.3,3.1,0.56,0,3.66,0,0,0.56,0,0,0.28,0,0,0
21Day,7.03,0.37,0,13.69,0,1.11,0,0.37,0,0,0,0,0,1.11,0,0,1.11,0.37,8.14,0,0,0,28.12,1.85,0.37,0.37,7.03,0.74,0.74,0.37,0,0.74,0.37,0,0,0
3Month,0.1,2.6,1.14,15.71,0.21,0,0.21,0.1,0.31,0.83,0,2.7,0.52,0.1,0.31,0.73,10.3,0.31,8.74,1.04,0.52,0.1,1.56,0,0.31,0.42,1.98,0.31,4.58,0.21,0,0,0.21,0.52,1.35,0.94
22Month,0,5.74,1.91,3.96,0,0,0.14,0,0.82,0.82,0.27,8.2,0.41,0.14,0.82,0.14,2.73,0.55,11.21,0.27,0.14,0,0.82,0.27,0.96,1.09,2.46,0,1.09,0.82,0.68,0,0.27,0,0,0.55
