stage,Cardiomyocyte,Hepatocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Radial.glia
24hpf,0,0,0,0,0,1,0
72hpf,0.281848056003223,0,0,0,4.79141695205479,0.281848056003223,0.281848056003223
21Day,0.369986860264282,0,0,0.369986860264282,3.32988174237854,0.369986860264282,0
22Month,0,1.09319545590506,0.136649431988133,0,0,0,0
