stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,5,0,0,8,0,3,0,0,0,0,0,4,0,0,0,0,0,4,16,19,0,0,0,0,9,118,0,0,0,2,0,0,0,0,0,0,0,0,0,0
72hpf,4.79,0.56,0,4.79,0.28,0.56,0,0.85,0,0,0,0,0,0,0.85,0,2.54,9.58,3.1,7.61,0,1.41,0.28,0.85,33.26,25.65,0,0.56,0,7.61,1.41,0,0.28,3.38,0,0,0,0,0,0
21Day,7.77,0.74,0,24.42,0.37,7.03,0,8.14,0.37,0.74,0,0,2.22,1.85,9.62,1.11,0.74,9.62,7.03,20.35,0,0,1.48,0,16.65,17.39,0.37,0,0,8.51,2.22,0,0.74,4.07,0.74,0.74,0.74,0,0,4.44
3Month,0,1.98,0.73,28.81,0.1,0,0.94,0.52,4.16,10.19,0,0,20.39,25.8,3.12,13.31,2.39,4.68,15.08,6.97,2.08,0,2.81,1.56,1.56,0.42,1.98,0.83,0,0.31,1.35,0.1,53.05,0.52,0.1,0,0,2.7,34.33,26.32
22Month,0,2.73,1.37,7.93,0,0,0.82,0.41,2.73,26.92,11.75,0,113.69,8.06,3.96,12.3,1.37,1.37,20.22,5.19,0.27,2.46,1.5,0.14,0.41,0.14,1.09,0.68,1.09,0.27,0,0,5.6,0.96,0.68,0,0,0.14,0,6.7
