stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,163,88,0,384,13,9,0,4,0,0,5,0,61,1,0,2,2,41,133,347,695,0,2,1,3,371,4870,4,0,0,90,0,0,0,0,0,0,40,0,0,0
72hpf,147.97,52.71,0.28,228.3,55.81,121.76,0,16.63,0,0,8.17,0,0.56,2.82,0,30.44,0.85,161.78,503.66,99.77,414.03,0,36.36,15.22,7.61,2779.02,1352.59,10.71,27.9,0,451.52,19.73,0,1.69,172.77,29.88,16.35,41.43,0,0,1.13
21Day,244.56,53.28,27.01,1117.73,30.71,267.13,0,183.88,0,9.62,32.56,1.85,0,24.05,22.94,248.26,71.78,68.08,553.5,249.37,854.3,1.48,2.22,104.34,1.85,821.37,515.76,15.54,18.5,0,345.2,103.23,0,11.47,73.63,31.82,69.93,18.87,1.48,0.37,106.19
3Month,10.3,105.68,55.75,1188.29,7.8,0,20.49,25.8,2.91,174.23,406.6,2.29,0,1104.87,407.64,66.78,564.19,101.52,268.68,553.16,406.6,106.31,2.81,146.77,64.59,49.93,12.38,56.59,24.03,0,17.89,46.08,1.25,439.68,14.15,0.83,0.1,5.82,110.78,151.55,287.5
22Month,5.74,195.41,65.46,586.91,5.06,0,24.19,29.52,2.32,147.03,933.45,300.08,0,3532.39,235.31,127.77,618.34,33.34,108.23,648.95,411.18,16.4,77.75,109.18,5.33,36.62,11.21,54.25,45.37,17.76,9.29,10.39,0,88.28,44.68,23.09,0,4.65,20.63,0.41,132.28
