stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,27,1,0,19,0,1,0,0,0,0,0,1,1,0,0,0,2,17,25,80,0,0,0,0,30,442,0,0,0,5,0,0,0,0,0,0,2,0,0,0
72hpf,14.37,2.82,0,10.43,0.85,1.97,0,2.54,0,0.28,0,0,0,0,2.25,0,15.78,25.08,2.25,34.1,0,6.2,0.56,0,91.32,95.26,0.28,1.13,0,14.66,1.97,0,0.56,7.05,0.85,0.56,1.97,0,0,0
21Day,35.89,2.59,1.48,80.29,1.85,12.21,0,24.42,0.37,1.85,0,0,3.33,1.85,21.83,4.07,3.7,29.23,7.4,83.62,0,0.37,6.29,0,29.6,40.33,0,1.48,0,23.68,4.81,0,0,4.44,3.33,2.96,1.11,0,0,5.55
3Month,0.21,3.22,2.6,67.72,0.31,0,1.66,4.16,3.64,8.74,0,0,122.95,12.69,8.95,23.92,3.74,15.81,16.75,17.58,3.22,0.62,1.77,2.6,2.18,0.62,2.39,0.73,0,0.83,2.5,0.21,71.04,0.31,0.1,0,0.1,4.68,5.3,22.57
22Month,0.14,4.37,2.46,17.63,0.41,0,1.91,1.91,1.91,19.4,4.37,0,292.02,6.83,21.04,24.32,1.5,4.37,29.11,16.26,0.82,5.33,1.5,0.14,1.78,0.55,0.68,1.23,1.37,0.82,0.68,0,9.16,0.82,0.41,0,0.14,0.82,0,5.19
