stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.13,0.28,0,3.1,0.28,1.41,0,0,0,0,0,0,0,0,0.28,0,0.85,67.93,0,2.82,0,0.28,0,0,18.32,10.15,0,0,0,2.54,0,0,0.85,0,0,0,0,0,0
21Day,3.33,0.74,1.11,14.06,2.22,7.03,0,2.22,0,0,0.37,0,4.07,0.74,3.33,1.11,0.74,110.26,1.11,21.83,0,0,2.59,0,17.02,9.99,0,1.11,0,6.29,5.18,0,1.48,0.74,2.96,0,0,0,3.33
3Month,0.21,1.98,0.42,13.31,0.52,0,0.62,0,0,1.35,3.43,0,14.46,3.54,0.62,6.55,2.08,34.74,2.29,4.58,0.73,0.21,0.94,1.04,0.73,0.1,0.62,0.31,0,0.1,2.18,6.03,0.1,0.21,0,0.21,1.46,2.5,3.22
22Month,0.14,0.55,0.68,2.73,0.27,0,0.14,0,0.14,0.55,1.37,0.96,19.27,0.82,0.27,2.6,0.41,31.84,1.78,3.28,0,1.23,0.55,0.14,0.14,0,0.27,0.27,0.14,0,0.14,2.46,0,0,0,0,0.27,0,0.96
