stage,Cardiomyocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythroid.progenitor.cell,Goblet.cell,Hepatocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Radial.glia,T.cell
24hpf,0,3,0,0,0,0,0,0,1,0,8,1,0,0
72hpf,0.563696112006446,0.281848056003223,0,0,0,0,0.281848056003223,0,1.40924028001612,1.97293639202256,1.40924028001612,0,0,0
21Day,0,0.369986860264282,0.369986860264282,0,0,0,0,0,1.47994744105713,1.10996058079285,0.739973720528564,0,0.369986860264282,0
22Month,0,0.409948295964399,0,0.136649431988133,0.136649431988133,0.273298863976266,0,0.136649431988133,0,0,0,0,0,0.136649431988133
