stage,Enterocyte,Epithelial.cell,Hepatocyte,Keratinocyte,Neural.cell,T.cell
21Day,0,0.739973720528564,0,0.369986860264282,0.369986860264282,0
3Month,0,0,0.312051019934018,0,0,0
22Month,0.136649431988133,0,2.4596897757864,0,0,0.136649431988133
