stage,Epithelial.cell,Erythrocyte..Liver.,Erythroid.progenitor.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,1,0
72hpf,1.40924028001612,0,0,0,0,0,0,0,0,0.281848056003223,0.281848056003223,0,0
21Day,1.10996058079285,0,0.369986860264282,0,0,0.369986860264282,0,0.739973720528564,0,0.369986860264282,0.369986860264282,0.369986860264282,0
3Month,1.04017006644673,0.208034013289345,0,0.312051019934018,0.208034013289345,0,0.104017006644673,0,0.104017006644673,0,0,0,0.104017006644673
