stage,Epithelial.cell,Epithelial.cell..Brain.,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Macrophage,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Radial.glia,T.cell
24hpf,0,0,0,0,0,0,0,0,1,0,0,0,0
72hpf,0.281848056003223,1.12739222401289,0,0,0,0,0,13.2468586321515,0.563696112006446,0,0,0.281848056003223,0
21Day,0,0,0,0.739973720528564,0,0.369986860264282,0.739973720528564,5.91978976422852,0,0.739973720528564,0.739973720528564,0,0.369986860264282
22Month,0,0,0.273298863976266,0,0.273298863976266,0.136649431988133,0,0,0,0,0,0,0
