stage,Cardiomyocyte,Epithelial.cell,Erythrocyte..Liver.,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0.281848056003223,0,0,0,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369986860264282,0,0,0,0,0,0,0,0
3Month,0,0.936153059802054,0.104017006644673,0.208034013289345,0.104017006644673,1.35222108638074,0.624102039868036,0.936153059802054,0.104017006644673,0.312051019934018,0.208034013289345,0.208034013289345,0.208034013289345,0,0,0.208034013289345,0.104017006644673,0.104017006644673,0.208034013289345,0.312051019934018,0.312051019934018,0.520085033223363
22Month,0.136649431988133,0,0,0.136649431988133,0.136649431988133,2.32304034379826,0,0.409948295964399,0,0,0.273298863976266,0.546597727952532,0,0,0,0,0.136649431988133,0,0,0.136649431988133,0,0
