stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,9,17,0,27,0,0,0,2,0,0,2,0,4,0,0,0,1,3,13,84,52,0,0,0,0,149,288,0,0,0,11,0,0,0,0,0,25,0,0,0
72hpf,5.64,7.89,0,10.43,2.25,6.2,0,1.41,0,0,0.56,0,0,0,0,1.41,0,14.09,38.05,7.05,34.95,0,1.97,1.13,1.97,81.17,40.59,0.85,0.85,0,27.06,0.28,0.85,8.74,0.56,0.56,19.73,0,0,0
21Day,20.35,3.7,1.11,41.44,0.37,22.94,0,23.31,0,0,5.92,0,0,1.48,0,14.43,3.7,2.59,17.76,19.98,63.27,0,0.37,7.4,0,40.7,25.9,0.37,1.11,0,25.16,4.44,2.22,5.92,2.96,1.85,5.55,0,0,4.07
3Month,0.62,3.33,6.97,28.81,0.31,0,0.31,0.62,0.1,8.22,7.18,0.21,0,16.33,3.64,1.98,56.17,2.81,8.22,18.93,10.92,1.87,0.21,4.78,4.37,2.18,0.21,1.87,0.83,0,0.42,1.87,39.11,0.62,0,0,0.62,2.18,3.22,4.37
22Month,0,3.69,6.83,13.53,0,0,0.27,0.41,0,2.73,27.6,7.11,0,43.04,4.37,3.14,85.41,0.55,0.68,20.63,10.93,0.41,1.78,1.5,0.27,1.91,0.41,2.73,2.19,0.82,0.27,0.27,12.03,1.23,0.55,0,0.14,0.27,0,1.91
