stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,2,0,30,0,0,0,0,0,0,0,2,0,0,0,0,3,2,1,14,0,0,0,1,12,35,0,0,0,3,0,0,0,0,0,0,0,0,0,0
72hpf,14.09,4.79,0,68.49,2.25,10.71,0,0.56,0,0.28,0,0,0,0,1.97,0,7.05,80.89,2.82,26.21,0,3.95,1.97,3.1,1417.41,103.44,7.33,0.85,0,30.72,0.28,0,0.28,14.37,10.43,11.84,3.66,0,0,0
21Day,19.24,9.25,1.11,159.09,1.11,25.53,0,20.35,0.37,2.96,0,0,11.84,2.22,91.76,4.07,9.62,49.95,6.29,70.67,0,0,38.85,0.74,487.27,48.47,14.43,2.96,0,51.43,19.61,0,1.11,15.91,9.25,12.95,1.48,0,0,28.12
3Month,0.52,6.14,1.66,72.5,0.1,0,2.81,0.94,2.5,3.74,0.21,0,332.13,5.2,7.49,7.18,27.25,69.17,6.55,13.21,5.93,0.52,3.85,8.74,46.39,1.56,18.72,1.04,0,1.46,6.35,0.1,15.71,3.22,0.21,0,0.52,2.6,3.54,66.78
22Month,0.41,5.88,0.27,25.28,0,0,0.55,1.91,0.96,3.83,0.82,0,204.43,2.32,6.7,2.46,9.02,15.44,4.1,10.39,0.27,3.69,2.87,0.55,21.86,0.68,15.03,0.82,0.55,1.91,0.82,0,7.79,5.33,3.01,0,0.27,0.68,0,29.93
