stage,Erythrocyte,Mesenchymal.cell,Neural.cell,Retinal.pigment.epithelial.cell
24hpf,0,1,0,0
72hpf,0,0,0.281848056003223,0
21Day,0.369986860264282,0,0,0.369986860264282
