stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythroid.progenitor.cell,Fibroblast,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Spermatocyte
24hpf,1,0,1,0,0,0,0,0,0,2,2,1,10,0,0
72hpf,0,0.281848056003223,0,0,0,0,0,0,0,0.281848056003223,0.281848056003223,1.12739222401289,1.12739222401289,0,0
21Day,0,0,1.47994744105713,0,0,0,0,0.369986860264282,0,0.369986860264282,0.369986860264282,0,0,0,0
3Month,0,0,0.728119046512708,0.104017006644673,0.104017006644673,0.520085033223363,0,0.104017006644673,0.104017006644673,0.104017006644673,0.208034013289345,0,0,0.312051019934018,0.104017006644673
22Month,0,0,0,0,0,0,0.136649431988133,0,0,0,0.136649431988133,0,0,0,0
