stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,9,1,4,0,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0
72hpf,0,0,0,0.56,0,0.56,0,0,0,0,0,0,0,0,0,0.28,1.41,0.28,1.13,0,0,0,0,1.97,2.82,0,0,0,0,0,0.28,0.28,0,0,0,0,0
21Day,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0.37,0.37,0,0.37,0,0,0,0,0
3Month,0.21,1.04,0.52,11.03,0,0,0.52,0.21,1.25,3.33,0,15.39,4.99,0.21,5.3,0.62,4.68,3.64,3.12,0.94,0,0.62,1.66,0.31,0,0.73,0.31,0,0.1,1.35,4.47,0.21,0,0.1,0.62,1.66,2.5
22Month,0.14,2.87,0.55,8.75,0.14,0,0.41,0,1.64,14.62,4.24,74.47,2.46,1.23,8.2,1.5,0.68,5.47,5.6,0.41,3.55,1.09,0,0.27,0.14,0.68,0.55,38.67,0.27,0.68,0.96,1.37,1.37,0,0.27,0,2.87
