stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,5,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,5,15,0,0,0,0,11,135,0,0,4,0,0,0,0,0,0,0,0,0
72hpf,3.95,0,0,2.82,0.85,1.13,0,0.28,0,0,0,0,0,0,0,0.56,0,3.1,5.92,0.28,9.02,0,0.28,0,0,65.11,29.88,0.28,0,5.07,0,0,3.38,0.85,0.85,1.13,0,0,0
21Day,4.81,1.48,1.48,14.06,0,7.03,0,5.55,0,0,1.48,0,0,0.74,0.74,6.66,1.85,2.22,5.18,1.48,13.32,0,0,1.85,0,22.57,14.06,0,1.11,5.55,1.11,0.37,0.74,0.74,1.85,1.11,0,0,2.22
3Month,0.21,2.18,0.62,27.25,0.31,0,0.52,0.94,0.21,3.22,2.7,0.1,0,29.85,4.68,1.25,19.87,3.64,8.22,4.99,9.67,0.42,0,1.77,2.6,1.35,0.31,1.77,0.62,0.21,1.25,29.64,0.31,0.1,0,0.42,3.43,10.19,6.03
22Month,0.27,3.14,0.55,8.75,0.14,0,0.96,1.09,0,2.05,5.74,2.73,0,59.17,4.24,4.51,18.31,1.23,1.37,7.11,7.93,0,1.64,2.19,0.14,1.37,0.27,1.37,2.05,0.14,0.27,5.74,0.41,1.23,0,0,0.82,0,1.5
