stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,14,3,0,102,1,0,0,0,0,0,0,0,0,0,0,15,12,4,27,0,0,0,3,23,1308,0,0,1,0,0,1,0,0,22,0,0,0
72hpf,15.22,17.19,0,18.6,1.69,14.66,0,0,0,0,0,0,0,0.56,0,5.07,28.18,2.54,27.62,0,0.56,1.13,0,1089.06,791.71,2.54,0.85,27.62,0,0.28,22.55,4.51,1.97,34.39,0,0,0
21Day,11.47,11.47,0.37,39.59,0.74,21.09,0,2.96,0.74,0.37,0,2.59,1.11,3.7,4.44,5.18,11.84,5.18,28.12,0,0.37,2.96,0.37,516.13,241.23,0.37,1.11,10.36,18.13,2.96,18.13,4.44,9.25,12.58,0,0,4.07
3Month,0.1,4.99,0,19.04,0.1,0,0.31,0,0.52,0.42,0,3.12,1.66,0.1,0.94,2.39,4.99,2.5,3.43,0.31,0,0.52,0.1,3.95,3.54,1.46,0.21,0.1,0.42,20.6,4.89,0.31,0,1.25,0.31,18.31,0.73
22Month,0,4.51,0.14,13.53,0,0,0,0,0.14,1.09,0.55,6.29,0.27,0.14,0.55,0.68,1.23,3.42,3.96,0.14,0.41,0.27,0,4.1,1.09,2.05,0.27,0,0,4.1,6.7,0.27,0,0.82,0,0.14,0.41
