stage,Hepatocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Primordial.germ.cell,Spermatocyte
24hpf,0,1,0,0,0,0
3Month,0.312051019934018,0,0.104017006644673,0.208034013289345,0.208034013289345,0.208034013289345
