stage,Epithelial.cell,Hepatocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell
24hpf,0,0,1,1,0,4,0,0
72hpf,0.281848056003223,0,0.281848056003223,0.281848056003223,0.84554416800967,0.84554416800967,0.281848056003223,0
21Day,0.739973720528564,0,0,0.369986860264282,0.739973720528564,0,0.369986860264282,0.369986860264282
22Month,0,0.136649431988133,0,0.136649431988133,0,0,0,0
