stage,Epithelial.cell,Erythrocyte,Hepatocyte,Keratinocyte,Neural.cell,Neural.progenitor.cell,Osteoblast,Radial.glia
24hpf,0,0,0,0,0,2,0,0
72hpf,0.281848056003223,0.281848056003223,0,0.281848056003223,8.17359362409347,0.281848056003223,0.281848056003223,0.281848056003223
21Day,0,0,0,0,1.10996058079285,0,0,0
22Month,0,0,0.273298863976266,0,0,0,0,0
