stage,Epithelial.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0.84554416800967,0.281848056003223,0,0,2.25478444802579,0.563696112006446,0,0.281848056003223,0,0,0.281848056003223,0,0
21Day,0,0,0,0,0,0,0,0,0,2.21992116158569,1.10996058079285,0,0,0,0,0,0,0
3Month,0.104017006644673,0,0.208034013289345,0.104017006644673,0.208034013289345,0,0,0.104017006644673,0,0,0,0,0,0,0.208034013289345,0,0.416068026578691,0
22Month,0.136649431988133,0.136649431988133,2.32304034379826,0,0.136649431988133,0,0.136649431988133,0,0.136649431988133,0,0,0.136649431988133,0.136649431988133,0.136649431988133,0,0,0,0.136649431988133
