stage,Endothelial.cell,Epithelial.cell,Granulocyte,Hepatocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell
24hpf,0,0,0,0,0,0,0,7,0,0
72hpf,0.281848056003223,0,0.281848056003223,0,0.281848056003223,0.281848056003223,1.12739222401289,1.40924028001612,0.84554416800967,0.281848056003223
21Day,0,0,0,0,0,2.58990802184998,1.47994744105713,0,0.369986860264282,0
22Month,0,0.136649431988133,0,0.546597727952532,0,0,0,0,0,0
