stage,Cardiomyocyte,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte
24hpf,1,0,0,0,0,0,0,4,1,0,0
72hpf,0,0,0,0,0,0,0,1.69108833601934,0,0,0
21Day,0,0.369986860264282,0,0,0,0,0.739973720528564,0.739973720528564,0,0,5.91978976422852
3Month,0,0,0,0.104017006644673,0.208034013289345,0.104017006644673,0,0.104017006644673,0,0.312051019934018,0.520085033223363
22Month,0,0.136649431988133,0.683247159940666,0,0.136649431988133,0,0,0,0,0,0.819896591928799
