stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte,Erythrocyte..Liver.,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,5,0,0,3,1,0,0,0,0,0,0,0,0,4,2,4,0,0,0,1,20,0,0,0,1,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84554416800967,0.281848056003223,0.281848056003223,0,0,0,0.281848056003223,0.281848056003223,0,0,0,0,0,0,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369986860264282,0,0,0,0,0
3Month,0,0,0,0.208034013289345,0,0,0,0,0,0.416068026578691,0,0,0.208034013289345,0,0.104017006644673,0.208034013289345,0,0,0,0,0,0,0,0,0,0.208034013289345,11.2338367176246,0,0,0.104017006644673,4.68076529901027,0
22Month,0.136649431988133,5.87592557548972,0.683247159940666,6.83247159940665,0,0.683247159940666,1.2298448878932,8.74556364724052,5.05602898356092,44.4110653961433,3.55288523169146,0.546597727952532,2.32304034379826,1.2298448878932,2.8696380717508,7.92566705531172,0.136649431988133,3.00628750373893,1.50314375186946,0.683247159940666,0,0.546597727952532,1.2298448878932,79.3933199851053,0.273298863976266,0,0.956546023916932,0.409948295964399,0.683247159940666,0.409948295964399,0,1.2298448878932
