stage,Epithelial.cell,Erythrocyte,Goblet.cell,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.progenitor.cell,T.cell
24hpf,1,0,0,0,0,0,1,1,1,2,0
72hpf,0,0.281848056003223,0,0,0,0.281848056003223,0.563696112006446,0,0,0.281848056003223,0
21Day,0,0.369986860264282,0,0,0,0.369986860264282,0,0,0,0,0.369986860264282
3Month,0.104017006644673,0,0,0.104017006644673,0,0,0,0,0,0,0.104017006644673
22Month,0,0,0.136649431988133,0.136649431988133,0.136649431988133,0,0,0.819896591928799,0,0,0
