stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,5,5,0,16,1,0,0,1,0,1,0,8,0,0,0,0,5,7,28,32,0,0,0,0,15,164,0,0,4,0,0,0,0,0,3,0,0,0
72hpf,7.05,2.82,0,7.61,1.13,3.66,0,0.85,0,1.41,0,0,0,0,0,0,6.2,26.49,1.69,15.5,0,1.13,0.56,0.56,215.33,68.21,0.28,0.56,30.44,0.56,0,8.17,0.85,0.28,0.56,0,0,0
21Day,8.14,0.37,0.37,25.53,0.37,5.18,0,2.22,0,1.48,0,0,3.33,3.33,5.18,2.22,1.85,14.06,7.03,35.15,0,0,5.18,0,44.03,15.54,0.37,0.37,17.76,4.07,0.37,2.22,0.74,0.74,0.74,0,0,1.85
3Month,0,1.04,0.42,14.25,0.21,0,0.52,0.62,2.6,4.37,0,0,21.43,7.49,1.04,7.18,0.31,4.78,6.87,5.3,0.83,0.1,1.77,0.42,0.31,0.42,0.94,0.42,0.42,1.04,12.07,0.31,0,0,0.31,1.25,1.14,2.91
22Month,0.14,1.5,0.68,5.33,0,0,0.27,0,1.37,13.25,1.09,0,68.73,4.65,1.64,4.37,0.14,1.23,8.75,3.69,0.27,0.68,0.96,0,0.68,0,0.55,0.27,0.14,0.14,2.05,0.27,0,0,0.14,0.41,0,1.23
