stage,Endothelial.cell,Epithelial.cell,Hepatocyte,Keratinocyte,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Nephron.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Retinal.cell,Retinal.cone.cell,Retinal.pigment.epithelial.cell,Spermatocyte
24hpf,0,0,0,1,0,0,0,0,1,0,0,0,0,0
72hpf,0,0,0,0.281848056003223,0,0,0,0,0,0,0,0,0.281848056003223,0
21Day,0,0,0,0.369986860264282,0.369986860264282,0,0,0.369986860264282,0,0.369986860264282,0.369986860264282,0.369986860264282,0,0
3Month,0.208034013289345,0.312051019934018,0.104017006644673,0,0.312051019934018,0.104017006644673,0.104017006644673,0.104017006644673,0,0.208034013289345,0,0,0,0.832136053157381
22Month,0,0,0.683247159940666,0,0,0,0,0,0,0.273298863976266,0,0,0,0
