stage,Endothelial.cell,Enterocyte,Epithelial.cell,Granulocyte,Granulosa.cell,Hepatocyte,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Oocyte,Osteoblast,T.cell
24hpf,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
72hpf,0,0,0.281848056003223,0,0,0,0,0.281848056003223,0,0.281848056003223,0,0.281848056003223,0,0,0.281848056003223,0
22Month,0.546597727952532,0.136649431988133,0.409948295964399,0.956546023916932,0.136649431988133,4.91937955157279,0.136649431988133,0,0.273298863976266,0.273298863976266,0.409948295964399,0,0,25.690093213769,0,0.273298863976266
