stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,15,10,0,67,2,1,0,3,0,0,0,0,1,0,0,0,9,53,83,157,0,0,0,1,42,1138,0,0,0,28,0,0,0,1,0,0,4,0,0,0
72hpf,24.52,10.43,0,37.2,6.2,16.63,0,2.82,0,0,2.54,0,0,0,1.97,0,28.75,81.74,31.85,93.86,0,3.1,2.25,0.85,208.29,280.44,0.56,2.25,0,65.67,2.25,0,0.85,23.96,2.82,0.56,4.51,0,0,0.28
21Day,41.07,4.81,2.22,127.65,2.59,49.95,0,42.55,0,1.11,6.29,0,6.66,5.55,46.62,10.36,7.4,72.52,53.28,128.39,0.37,0,12.21,1.11,92.13,121.73,1.85,2.96,0,37,14.43,0,4.81,12.95,2.59,3.33,4.44,0,0,18.87
3Month,1.25,9.05,4.78,104.33,0.62,0,1.46,3.02,0.52,16.23,87.06,0.31,144.48,69.17,7.7,67.51,9.36,33.81,116.81,39.21,11.86,0.42,10.4,9.99,3.64,1.35,5.82,3.54,0,1.77,8.53,0.1,248.29,1.14,0,0,1.35,12.69,22.68,45.66
22Month,0.41,13.39,6.7,53.29,1.09,0,2.73,2.05,0.14,11.34,165.48,47.28,385.35,27.06,14.21,72.56,2.6,8.61,139.38,42.09,1.91,8.61,5.6,0.82,2.46,0.68,3.96,4.1,0.96,1.23,1.23,0,37.44,3.28,2.32,0,0.55,1.5,0,16.67
