stage,Enterocyte,Epithelial.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Primordial.germ.cell,Retinal.pigment.epithelial.cell,Spermatocyte
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0,0
21Day,0,0,0,0,0,0,0.369986860264282,0,0,0,0,0,0,0,0.369986860264282,0,0
3Month,0.104017006644673,0.832136053157381,0.312051019934018,0.520085033223363,0.416068026578691,0.104017006644673,0.208034013289345,0.208034013289345,0.208034013289345,0.104017006644673,0.104017006644673,0,0,0.104017006644673,2.2883741461828,0.104017006644673,17.3708401096603
22Month,0,0,0.136649431988133,0.136649431988133,0,0,0,0,0,0,0,0,0,0,1.50314375186946,0,0
