stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,23,0,0,0,1,0,0,0,0,0,1,0,0,0
72hpf,0.56,0,0,0.28,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0.56,0.56,1.41,0,0,0,0,0.56,2.54,0,0,0,3.95,0,0,0,0.85,0,0,0,0,0
21Day,0.74,0,0,1.11,0.74,0.74,0,0.37,0,0,0,0,0,0.37,0.37,0.37,0,0.37,0.37,2.22,0,0,0,0,0,0.37,0,0,0,1.48,0.37,0,0,0,0,0,0,0,0.37
3Month,1.98,18.2,9.99,255.05,1.35,0,4.47,5.41,0.52,110.47,64.28,0.73,553.16,124.82,12.27,227.38,15.19,63.87,119.83,124.61,31.83,0.21,33.7,16.02,10.19,1.66,13.21,4.47,0,14.87,12.59,0.52,169.13,2.29,0.31,1.98,20.91,32.66,33.91
22Month,0.96,24.05,16.4,85.82,0.96,0,7.93,6.56,1.23,51.11,171.5,21.32,1815.8,100.98,30.06,233.26,5.06,14.07,156.74,130.5,4.24,19.95,20.09,1.37,6.29,1.23,14.62,5.06,4.1,11.07,2.87,0,25.28,4.51,3.69,0.82,2.73,0.14,13.53
