stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,1,1,2,3,0,0,0,0,49,72,1,0,0,0,0,0,0,0,0,0,0,0
72hpf,3.95,0.28,0,3.38,6.76,13.53,0,0,0,0.56,0,0,0,0,0,0,2.25,9.86,1.69,4.51,0,1.13,0,0,761.84,67.64,2.54,5.36,10.43,0.28,0,11.84,4.23,4.79,0.56,0,0,0
21Day,4.07,0.74,0,12.21,5.18,17.39,0,2.59,0,0.74,0,0,1.11,1.85,4.07,2.22,1.85,4.07,3.33,10.73,0,0,1.85,0,305.24,38.11,4.81,4.07,6.66,8.88,1.48,9.62,3.33,10.36,1.11,0,0,2.22
3Month,0,0.52,0,6.14,1.25,0,0,0,0.52,3.74,0,0,10.61,4.06,0.42,1.25,1.25,0.83,2.18,1.14,0.21,0.1,0.21,0.52,12.48,0.42,9.88,1.35,0.42,0.62,13.63,0.83,0,0,0,0.42,13,4.06
22Month,0.27,0.27,0.14,2.19,0.41,0,0.68,0.27,0.41,3.14,0.82,0,17.22,3.01,0.14,2.19,0.55,0.68,2.05,2.05,0,1.09,0.41,0.14,7.93,0.96,9.84,2.6,0.14,0.27,8.61,3.55,0.82,0,0,0,0,0.41
