stage,Endothelial.cell,Epithelial.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Radial.glia
24hpf,1,0,0,0,0,5,0
72hpf,0,0,0.281848056003223,0,0.563696112006446,0.563696112006446,0
21Day,0,0.369986860264282,0,0.369986860264282,0,0,0.369986860264282
